time,seconds_elapsed,z,y,x
1683691960682681600,18.124681640625,0.5601654470652342,-0.4913268886387348,0.3176797559991479
1683691960692652500,18.134652587890624,0.36478608282804487,-0.6370294910371304,-0.10480798969119787
1683691960702624500,18.14462451171875,0.4707394796947017,-0.6214636731147766,-0.5580675614705309
1683691960712595500,18.154595458984375,0.36032968794107434,-0.45878772408366203,-1.025917457203567
1683691960722566700,18.164566650390626,0.014770831619761884,-0.29427929892838,-1.4768445309147238
1683691960732537600,18.17453759765625,-0.4784814355909824,-0.2273252390742302,-1.799491846193373
1683691960742509600,18.184509521484376,-0.8755196827262639,-0.13618717055618762,-2.003788676379621
1683691960752480500,18.19448046875,-0.9500643438398837,0.08568506380915641,-2.1676114573583005
1683691960762451700,18.20445166015625,-0.5953962983896955,0.12216332137882709,-2.2631243799597023
1683691960772422700,18.214422607421874,-0.26605332139730453,0.07252864511609076,-2.113234262743592
1683691960782394600,18.22439453125,-0.07182018631948157,0.005343699115514755,-1.8605463266149163
1683691960792365600,18.234365478515624,0.2503589269255288,-0.040498599126935,-1.6318886698931454
1683691960802336500,18.24433642578125,0.07493629077970981,-0.03958849854469299,-1.3868319592952727
1683691960812307700,18.2543076171875,-0.15777999368309975,-0.050445992645621295,-1.3429513165146112
1683691960822279400,18.264279541015625,-0.10531914495057426,0.012096680507063865,-1.527874460928142
1683691960832250600,18.274250732421876,-0.01822888138545677,0.1444534791201353,-1.6761711714729666
1683691960842221600,18.2842216796875,-0.08611175565547309,0.16853285836577414,-1.6230080288231372
1683691960852192800,18.29419287109375,-0.14403613049089908,0.0798339996933937,-1.3922478468641637
1683691960862164500,18.30416455078125,-0.2274152554452419,-0.16608371164798735,-1.033093924704194
1683691960872135700,18.3141357421875,-0.4507108006119728,-0.6476297955065965,-0.7524588279858231
1683691960882106600,18.324106689453124,-0.9550164132893085,-1.0440753374457359,-0.7106222582533955
1683691960892077600,18.33407763671875,-1.79421039865911,-1.188672608950734,-0.7868193627491593
1683691960902049500,18.344049560546875,-1.7403952218413352,-0.8616361188024282,-0.8089476079270244
1683691960912020700,18.354020751953126,-0.90501290371418,-0.16420798090398311,-0.4353764533579349
1683691960921991700,18.36399169921875,-0.6334019481897354,0.5073801978170871,0.3997679643601179
1683691960931962400,18.37396240234375,-0.35862054593563075,0.6171960787981748,0.9081374654754996
1683691960941934600,18.3839345703125,-0.010392210110160522,0.7991665108859538,0.9796642400726675
1683691960951905500,18.393905517578126,0.08456628891229628,0.8310428276181221,0.7491030878171324
1683691960961876700,18.403876708984374,0.16588029803037643,0.6615332331746816,0.5380096928259358
1683691960971847400,18.413847412109376,0.366149187874794,0.22180618339180946,0.49797845548242325
1683691960981819600,18.423819580078124,0.5910615205883979,-0.12025251932144164,0.5789546109482646
1683691960991790600,18.43379052734375,0.7459118905603885,-0.13054419623315333,0.8521388071388005
1683691961001761800,18.44376171875,0.7149661326766014,-0.09271218596696854,1.100512094938755
1683691961011732500,18.453732421875,0.766526808565855,-0.27284078958034513,1.2616045741707085
1683691961021704700,18.46370458984375,0.8444786477744579,-0.6392787312686443,1.2573644523829222
1683691961031675600,18.473675537109376,0.6661188073992729,-1.103826334053278,0.9064239395558834
1683691961041646600,18.483646484375,0.40762222152445465,-1.7460183224201202,0.10748652471806854
1683691961051617500,18.493617431640626,0.16607910853810606,-2.4661305858135223,-0.9549048426736145
1683691961061589500,18.503589599609374,0.0018669263830408452,-3.130182523810863,-1.9643670588344335
1683691961071560700,18.513560791015625,-0.04267945029735565,-3.630487084153294,-2.7873569283783435
1683691961081531600,18.52353173828125,-0.029714827849343418,-3.9303725325256584,-3.419091820138693
1683691961091502600,18.533502685546875,-0.045289925056695934,-4.0583401562690735,-3.703014560225606
1683691961101474600,18.543474609375,-0.24820326499529183,-4.032286846601963,-3.6295284682542084
1683691961111445800,18.55344580078125,-0.590413797269389,-4.042961385351419,-3.301468480277061
1683691961121416400,18.56341650390625,-1.0297253250539302,-3.9465795709609983,-2.819374699407816
1683691961131387400,18.573387451171875,-1.485787861957401,-3.5508231803297994,-2.2645133501000703
1683691961141359600,18.583359619140627,-1.6670365556418896,-2.739240255463123,-1.756660420204699
1683691961151330600,18.59333056640625,-1.3863934217475353,-1.4057161079853773,-1.4304396303534508
1683691961161301500,18.603301513671877,-0.6737328625995666,0.4686509464502334,-1.32306325147897
1683691961171272400,18.6132724609375,0.32773791641592975,2.552706460982561,-1.2554456131495535
1683691961181244700,18.62324462890625,0.953624082148075,4.3287405669599766,-1.0135217937499283
1683691961191215600,18.633215576171875,1.5361528983213006,5.492848058974743,-0.6678890319421887
1683691961201186600,18.6431865234375,2.4023171620726584,6.172822373247146,-0.17912760987728832
1683691961211157500,18.653157470703125,3.4715398002564903,6.091811730989813,0.40536768406331536
1683691961221129700,18.663129638671876,4.150993890047073,5.214655971494317,0.6599781126871704
1683691961231100700,18.6731005859375,4.460776463055611,4.0603076569497585,0.4244979164689779
1683691961241071400,18.6830712890625,4.396366826987267,3.354388169559836,0.027796061681210994
1683691961251042600,18.69304248046875,3.6516602205634117,3.092592505607009,-0.4569929496213794
1683691961261014500,18.7030146484375,2.3338006752073763,2.7854695071965456,-1.158120234298706
1683691961270985700,18.71298583984375,1.1023942554235457,2.5805636052012444,-2.0421093469455838
1683691961280956400,18.722956298828127,0.5503017863072455,2.4166607447236776,-2.805141006872058
1683691961290927600,18.732927734375,0.5633994605503976,2.445151510670781,-3.217875128050148
1683691961300899600,18.742899658203125,1.1746515362523495,2.3436977998435498,-2.940830749300122
1683691961310870500,18.75287060546875,1.4455832773409782,2.139019861385226,-1.8181892401397226
1683691961320841500,18.762841552734375,1.184270428469032,1.8047686175525188,-0.3679261344194412
1683691961330812400,18.7728125,0.7797485475800932,1.4576502933621405,1.2172606977924705
1683691961340784600,18.78278466796875,0.13070946979746223,1.2582453268706797,2.6736951856240627
1683691961350755300,18.79275537109375,-0.6708956664122641,1.1864672078609466,3.835115630511939
1683691961360726500,18.8027265625,-1.0144939997829496,1.2255424961864947,4.586087142549455
1683691961370697500,18.812697509765623,-0.9688802495993674,1.3511737859368322,4.875977851130068
1683691961380669700,18.822669677734375,-0.81854195022434,1.3406383633971213,4.629892089745402
1683691961390640400,18.832640380859374,-0.7617538950756192,1.0704302604079245,4.0883752290487285
1683691961400611600,18.842611572265625,-0.8477598614022135,0.7289344522744416,3.5480765119701623
1683691961410582500,18.85258251953125,-0.9739245273768902,0.418367450889945,3.191335203909874
1683691961420554800,18.8625546875,-1.1568706726290285,0.17770049968361853,2.8922987735822794
